pagamento_id;emprestimo_id;parcela_num;data_vencimento;data_pagamento;valor_devido;valor_pago;status
205910;9464;4;2021-06-10;2021-06-07;313.57;313.57;PAGO
205911;9464;5;2021-07-10;2021-07-09;313.57;313.57;PAGO
205912;9464;6;2021-08-09;2021-10-22;313.57;319.84;ATRASADO
205913;9464;7;2021-09-08;2021-09-07;313.57;313.57;PAGO
205914;9464;8;2021-10-08;2021-12-07;313.57;319.84;ATRASADO
205915;9464;9;2021-11-07;2021-11-06;313.57;313.57;PAGO
205916;9464;10;2021-12-07;2021-12-05;313.57;313.57;PAGO
205917;9464;11;2022-01-06;2022-03-15;313.57;319.84;ATRASADO
205918;9464;12;2022-02-05;2022-02-04;313.57;313.57;PAGO
205919;9464;13;2022-03-07;2022-03-06;313.57;313.57;PAGO
205920;9464;14;2022-04-06;2022-05-26;313.57;319.84;ATRASADO
205921;9464;15;2022-05-06;2022-06-22;313.57;319.84;ATRASADO
205922;9464;16;2022-06-05;2022-06-02;313.57;313.57;PAGO
205923;9464;17;2022-07-05;2022-10-01;313.57;319.84;ATRASADO
205924;9464;18;2022-08-04;2022-08-02;313.57;313.57;PAGO
205925;9464;19;2022-09-03;2022-10-24;313.57;319.84;ATRASADO
205926;9464;20;2022-10-03;2022-10-03;313.57;313.57;PAGO
205927;9464;21;2022-11-02;2022-10-31;313.57;313.57;PAGO
205928;9464;22;2022-12-02;2022-12-01;313.57;313.57;PAGO
205929;9464;23;2023-01-01;2023-01-01;313.57;313.57;PAGO
205930;9464;24;2023-01-31;2023-01-29;313.57;313.57;PAGO
205931;9465;1;2022-07-03;2022-07-01;677.02;677.02;PAGO
205932;9465;2;2022-08-02;2022-08-01;677.02;677.02;PAGO
205933;9465;3;2022-09-01;2022-08-31;677.02;677.02;PAGO
205934;9465;4;2022-10-01;2022-09-30;677.02;677.02;PAGO
205935;9465;5;2022-10-31;2022-10-28;677.02;677.02;PAGO
205936;9465;6;2022-11-30;2022-11-28;677.02;677.02;PAGO
205937;9465;7;2022-12-30;2022-12-30;677.02;677.02;PAGO
205938;9465;8;2023-01-29;2023-01-28;677.02;677.02;PAGO
205939;9465;9;2023-02-28;2023-02-28;677.02;677.02;PAGO
205940;9465;10;2023-03-30;2023-03-28;677.02;677.02;PAGO
205941;9465;11;2023-04-29;2023-04-26;677.02;677.02;PAGO
205942;9465;12;2023-05-29;2023-05-26;677.02;677.02;PAGO
205943;9465;13;2023-06-28;2023-06-28;677.02;677.02;PAGO
205944;9465;14;2023-07-28;2023-07-25;677.02;677.02;PAGO
205945;9465;15;2023-08-27;2023-08-26;677.02;677.02;PAGO
205946;9465;16;2023-09-26;2023-09-25;677.02;677.02;PAGO
205947;9465;17;2023-10-26;2023-10-23;677.02;677.02;PAGO
205948;9465;18;2023-11-25;2023-11-22;677.02;677.02;PAGO
205949;9466;1;2023-04-10;2023-04-07;190.83;190.83;PAGO
205950;9466;2;2023-05-10;2023-05-09;190.83;190.83;PAGO
205951;9466;3;2023-06-09;2023-06-06;190.83;190.83;PAGO
205952;9466;4;2023-07-09;2023-07-07;190.83;190.83;PAGO
205953;9466;5;2023-08-08;2023-08-05;190.83;190.83;PAGO
205954;9466;6;2023-09-07;2023-09-05;190.83;190.83;PAGO
205955;9466;7;2023-10-07;2023-10-04;190.83;190.83;PAGO
205956;9466;8;2023-11-06;2023-12-28;190.83;194.65;ATRASADO
205957;9466;9;2023-12-06;2023-12-04;190.83;190.83;PAGO
205958;9466;10;2024-01-05;2024-01-03;190.83;190.83;PAGO
205959;9466;11;2024-02-04;2024-02-01;190.83;190.83;PAGO
205960;9466;12;2024-03-05;2024-03-23;190.83;194.65;ATRASADO
205961;9466;13;2024-04-04;2024-04-01;190.83;190.83;PAGO
205962;9466;14;2024-05-04;2024-07-24;190.83;194.65;ATRASADO
205963;9466;15;2024-06-03;2024-07-03;190.83;194.65;ATRASADO
205964;9466;16;2024-07-03;2024-09-04;190.83;194.65;ATRASADO
205965;9466;17;2024-08-02;2024-07-31;190.83;190.83;PAGO
205966;9466;18;2024-09-01;2024-10-28;190.83;194.65;ATRASADO
205967;9466;19;2024-10-01;2024-10-01;190.83;190.83;PAGO
205968;9466;20;2024-10-31;2024-10-31;190.83;190.83;PAGO
205969;9466;21;2024-11-30;2024-11-29;190.83;190.83;PAGO
205970;9466;22;2024-12-30;2024-12-27;190.83;190.83;PAGO
205971;9466;23;2025-01-29;2025-01-27;190.83;190.83;PAGO
205972;9466;24;2025-02-28;2025-02-28;190.83;190.83;PAGO
205973;9466;25;2025-03-30;2025-06-17;190.83;194.65;ATRASADO
205974;9466;26;2025-04-29;2025-05-16;190.83;194.65;ATRASADO
205975;9466;27;2025-05-29;2025-05-26;190.83;190.83;PAGO
205976;9466;28;2025-06-28;2025-06-26;190.83;190.83;PAGO
205977;9466;29;2025-07-28;2025-07-27;190.83;190.83;PAGO
205978;9466;30;2025-08-27;2025-08-26;190.83;190.83;PAGO
205979;9466;31;2025-09-26;2025-12-17;190.83;194.65;ATRASADO
205980;9466;32;2025-10-26;2025-10-26;190.83;190.83;PAGO
205981;9466;33;2025-11-25;2025-11-25;190.83;190.83;PAGO
205982;9466;34;2025-12-25;2025-12-23;190.83;190.83;PAGO
205983;9466;35;2026-01-24;2026-01-23;190.83;190.83;PAGO
205984;9466;36;2026-02-23;2026-02-23;190.83;190.83;PAGO
205985;9467;1;2025-01-16;2025-01-15;143.38;143.38;PAGO
205986;9467;2;2025-02-15;2025-02-12;143.38;143.38;PAGO
205987;9467;3;2025-03-17;2025-03-16;143.38;143.38;PAGO
205988;9467;4;2025-04-16;2025-04-15;143.38;143.38;PAGO
205989;9467;5;2025-05-16;2025-05-15;143.38;143.38;PAGO
205990;9467;6;2025-06-15;2025-06-15;143.38;143.38;PAGO
205991;9467;7;2025-07-15;2025-07-14;143.38;143.38;PAGO
205992;9467;8;2025-08-14;2025-08-12;143.38;143.38;PAGO
205993;9467;9;2025-09-13;2025-09-13;143.38;143.38;PAGO
205994;9467;10;2025-10-13;2025-10-10;143.38;143.38;PAGO
205995;9467;11;2025-11-12;2025-11-11;143.38;143.38;PAGO
205996;9467;12;2025-12-12;2025-12-11;143.38;143.38;PAGO
205997;9468;1;2021-07-21;2021-07-19;131.82;131.82;PAGO
205998;9468;2;2021-08-20;2021-08-20;131.82;131.82;PAGO
205999;9468;3;2021-09-19;2021-09-17;131.82;131.82;PAGO
206000;9468;4;2021-10-19;2021-10-17;131.82;131.82;PAGO
206001;9468;5;2021-11-18;2021-11-18;131.82;131.82;PAGO
206002;9468;6;2021-12-18;2022-03-04;131.82;134.46;ATRASADO
206003;9468;7;2022-01-17;2022-01-15;131.82;131.82;PAGO
206004;9468;8;2022-02-16;2022-02-14;131.82;131.82;PAGO
206005;9468;9;2022-03-18;2022-06-12;131.82;134.46;ATRASADO
206006;9468;10;2022-04-17;2022-04-14;131.82;131.82;PAGO
206007;9468;11;2022-05-17;2022-05-16;131.82;131.82;PAGO
206008;9468;12;2022-06-16;2022-06-16;131.82;131.82;PAGO
206009;9468;13;2022-07-16;2022-07-15;131.82;131.82;PAGO
206010;9468;14;2022-08-15;2022-09-20;131.82;134.46;ATRASADO
206011;9468;15;2022-09-14;2022-09-13;131.82;131.82;PAGO
206012;9468;16;2022-10-14;2022-11-30;131.82;134.46;ATRASADO
206013;9468;17;2022-11-13;2022-12-22;131.82;134.46;ATRASADO
206014;9468;18;2022-12-13;2022-12-11;131.82;131.82;PAGO
206015;9468;19;2023-01-12;2023-01-12;131.82;131.82;PAGO
206016;9468;20;2023-02-11;2023-05-03;131.82;134.46;ATRASADO
206017;9468;21;2023-03-13;2023-03-12;131.82;131.82;PAGO
206018;9468;22;2023-04-12;2023-04-09;131.82;131.82;PAGO
206019;9468;23;2023-05-12;2023-05-10;131.82;131.82;PAGO
206020;9468;24;2023-06-11;2023-06-08;131.82;131.82;PAGO
206021;9468;25;2023-07-11;2023-07-08;131.82;131.82;PAGO
206022;9468;26;2023-08-10;2023-08-07;131.82;131.82;PAGO
206023;9468;27;2023-09-09;2023-09-09;131.82;131.82;PAGO
206024;9468;28;2023-10-09;2023-10-07;131.82;131.82;PAGO
206025;9468;29;2023-11-08;2023-11-08;131.82;131.82;PAGO
206026;9468;30;2023-12-08;2023-12-08;131.82;131.82;PAGO
206027;9468;31;2024-01-07;2024-01-05;131.82;131.82;PAGO
206028;9468;32;2024-02-06;2024-02-03;131.82;131.82;PAGO
206029;9468;33;2024-03-07;2024-03-04;131.82;131.82;PAGO
206030;9468;34;2024-04-06;2024-04-04;131.82;131.82;PAGO
206031;9468;35;2024-05-06;2024-05-04;131.82;131.82;PAGO
206032;9468;36;2024-06-05;2024-06-05;131.82;131.82;PAGO
206033;9468;37;2024-07-05;2024-07-03;131.82;131.82;PAGO
206034;9468;38;2024-08-04;2024-08-04;131.82;131.82;PAGO
206035;9468;39;2024-09-03;2024-09-02;131.82;131.82;PAGO
206036;9468;40;2024-10-03;2024-10-03;131.82;131.82;PAGO
206037;9468;41;2024-11-02;2024-10-31;131.82;131.82;PAGO
206038;9468;42;2024-12-02;2024-12-02;131.82;131.82;PAGO
206039;9468;43;2025-01-01;2025-02-17;131.82;134.46;ATRASADO
206040;9468;44;2025-01-31;2025-02-26;131.82;134.46;ATRASADO
206041;9468;45;2025-03-02;2025-05-06;131.82;134.46;ATRASADO
206042;9468;46;2025-04-01;2025-04-01;131.82;131.82;PAGO
206043;9468;47;2025-05-01;2025-05-03;131.82;134.46;ATRASADO
206044;9468;48;2025-05-31;2025-05-30;131.82;131.82;PAGO
206045;9469;1;2022-11-28;2022-11-26;1169.84;1169.84;PAGO
206046;9469;2;2022-12-28;2022-12-26;1169.84;1169.84;PAGO
206047;9469;3;2023-01-27;2023-01-27;1169.84;1169.84;PAGO
206048;9469;4;2023-02-26;2023-02-23;1169.84;1169.84;PAGO
206049;9469;5;2023-03-28;2023-03-26;1169.84;1169.84;PAGO
206050;9469;6;2023-04-27;2023-04-27;1169.84;1169.84;PAGO
206051;9469;7;2023-05-27;2023-05-27;1169.84;1169.84;PAGO
206052;9469;8;2023-06-26;2023-06-23;1169.84;1169.84;PAGO
206053;9469;9;2023-07-26;2023-07-26;1169.84;1169.84;PAGO
206054;9469;10;2023-08-25;2023-08-25;1169.84;1169.84;PAGO
206055;9469;11;2023-09-24;2023-09-21;1169.84;1169.84;PAGO
206056;9469;12;2023-10-24;2023-10-22;1169.84;1169.84;PAGO
206057;9470;1;2021-05-14;2021-05-13;172.07;172.07;PAGO
206058;9470;2;2021-06-13;2021-06-10;172.07;172.07;PAGO
206059;9470;3;2021-07-13;2021-07-12;172.07;172.07;PAGO
206060;9470;4;2021-08-12;2021-08-10;172.07;172.07;PAGO
206061;9470;5;2021-09-11;2021-09-10;172.07;172.07;PAGO
206062;9470;6;2021-10-11;2021-10-09;172.07;172.07;PAGO
206063;9470;7;2021-11-10;2021-11-09;172.07;172.07;PAGO
206064;9470;8;2021-12-10;2021-12-10;172.07;172.07;PAGO
206065;9470;9;2022-01-09;2022-01-06;172.07;172.07;PAGO
206066;9470;10;2022-02-08;2022-02-06;172.07;172.07;PAGO
206067;9470;11;2022-03-10;2022-03-09;172.07;172.07;PAGO
206068;9470;12;2022-04-09;2022-04-09;172.07;172.07;PAGO
206069;9470;13;2022-05-09;2022-05-09;172.07;172.07;PAGO
206070;9470;14;2022-06-08;2022-06-05;172.07;172.07;PAGO
206071;9470;15;2022-07-08;2022-07-05;172.07;172.07;PAGO
206072;9470;16;2022-08-07;2022-08-07;172.07;172.07;PAGO
206073;9470;17;2022-09-06;2022-09-04;172.07;172.07;PAGO
206074;9470;18;2022-10-06;2022-10-06;172.07;172.07;PAGO
206075;9470;19;2022-11-05;2022-11-04;172.07;172.07;PAGO
206076;9470;20;2022-12-05;2022-12-03;172.07;172.07;PAGO
206077;9470;21;2023-01-04;2023-01-04;172.07;172.07;PAGO
206078;9470;22;2023-02-03;2023-02-01;172.07;172.07;PAGO
206079;9470;23;2023-03-05;2023-03-02;172.07;172.07;PAGO
206080;9470;24;2023-04-04;2023-04-03;172.07;172.07;PAGO
206081;9470;25;2023-05-04;2023-05-01;172.07;172.07;PAGO
206082;9470;26;2023-06-03;2023-05-31;172.07;172.07;PAGO
206083;9470;27;2023-07-03;2023-07-03;172.07;172.07;PAGO
206084;9470;28;2023-08-02;2023-07-31;172.07;172.07;PAGO
206085;9470;29;2023-09-01;2023-08-29;172.07;172.07;PAGO
206086;9470;30;2023-10-01;2023-10-01;172.07;172.07;PAGO
206087;9470;31;2023-10-31;2023-10-29;172.07;172.07;PAGO
206088;9470;32;2023-11-30;2023-11-28;172.07;172.07;PAGO
206089;9470;33;2023-12-30;2023-12-30;172.07;172.07;PAGO
206090;9470;34;2024-01-29;2024-01-27;172.07;172.07;PAGO
206091;9470;35;2024-02-28;2024-02-27;172.07;172.07;PAGO
206092;9470;36;2024-03-29;2024-03-26;172.07;172.07;PAGO
206093;9471;1;2024-07-19;2024-07-19;233.28;233.28;PAGO
206094;9471;2;2024-08-18;2024-10-23;233.28;237.95;ATRASADO
206095;9471;3;2024-09-17;2024-09-14;233.28;233.28;PAGO
206096;9471;4;2024-10-17;2024-10-17;233.28;233.28;PAGO
206097;9471;5;2024-11-16;2024-11-15;233.28;233.28;PAGO
206098;9471;6;2024-12-16;2025-02-15;233.28;237.95;ATRASADO
206099;9471;7;2025-01-15;2025-01-12;233.28;233.28;PAGO
206100;9471;8;2025-02-14;2025-02-11;233.28;233.28;PAGO
206101;9471;9;2025-03-16;2025-03-16;233.28;233.28;PAGO
206102;9471;10;2025-04-15;2025-04-14;233.28;233.28;PAGO
206103;9471;11;2025-05-15;2025-05-16;233.28;237.95;ATRASADO
206104;9471;12;2025-06-14;2025-06-18;233.28;237.95;ATRASADO
206105;9471;13;2025-07-14;2025-10-12;233.28;237.95;ATRASADO
206106;9471;14;2025-08-13;2025-08-11;233.28;233.28;PAGO
206107;9471;15;2025-09-12;2025-09-11;233.28;233.28;PAGO
206108;9471;16;2025-10-12;2025-10-12;233.28;233.28;PAGO
206109;9471;17;2025-11-11;2025-11-10;233.28;233.28;PAGO
206110;9471;18;2025-12-11;2026-02-15;233.28;237.95;ATRASADO
206111;9472;1;2022-09-25;2022-09-23;265.06;265.06;PAGO
206112;9472;2;2022-10-25;2022-10-25;265.06;265.06;PAGO
206113;9472;3;2022-11-24;2022-11-23;265.06;265.06;PAGO
206114;9472;4;2022-12-24;2022-12-24;265.06;265.06;PAGO
206115;9472;5;2023-01-23;2023-01-22;265.06;265.06;PAGO
206116;9472;6;2023-02-22;2023-05-13;265.06;270.36;ATRASADO
206117;9472;7;2023-03-24;2023-03-24;265.06;265.06;PAGO
206118;9472;8;2023-04-23;2023-06-20;265.06;270.36;ATRASADO
206119;9472;9;2023-05-23;2023-05-20;265.06;265.06;PAGO
206120;9472;10;2023-06-22;2023-06-19;265.06;265.06;PAGO
206121;9472;11;2023-07-22;2023-07-19;265.06;265.06;PAGO
206122;9472;12;2023-08-21;2023-08-20;265.06;265.06;PAGO
206123;9473;1;2023-06-07;2023-06-07;490.65;490.65;PAGO
206124;9473;2;2023-07-07;2023-07-07;490.65;490.65;PAGO
206125;9473;3;2023-08-06;2023-08-04;490.65;490.65;PAGO
206126;9473;4;2023-09-05;2023-09-03;490.65;490.65;PAGO
206127;9473;5;2023-10-05;2023-10-04;490.65;490.65;PAGO
206128;9473;6;2023-11-04;2023-11-01;490.65;490.65;PAGO
206129;9473;7;2023-12-04;2023-12-04;490.65;490.65;PAGO
206130;9473;8;2024-01-03;2023-12-31;490.65;490.65;PAGO
206131;9473;9;2024-02-02;2024-01-31;490.65;490.65;PAGO
206132;9473;10;2024-03-03;2024-03-02;490.65;490.65;PAGO
206133;9473;11;2024-04-02;2024-04-02;490.65;490.65;PAGO
206134;9473;12;2024-05-02;2024-05-07;490.65;500.46;ATRASADO
206135;9474;1;2022-05-11;2022-05-08;673.52;673.52;PAGO
206136;9474;2;2022-06-10;2022-06-08;673.52;673.52;PAGO
206137;9474;3;2022-07-10;2022-07-08;673.52;673.52;PAGO
206138;9474;4;2022-08-09;2022-08-07;673.52;673.52;PAGO
206139;9474;5;2022-09-08;2022-09-05;673.52;673.52;PAGO
206140;9474;6;2022-10-08;2022-10-06;673.52;673.52;PAGO
206141;9474;7;2022-11-07;2022-11-05;673.52;673.52;PAGO
206142;9474;8;2022-12-07;2022-12-06;673.52;673.52;PAGO
206143;9474;9;2023-01-06;2023-01-04;673.52;673.52;PAGO
206144;9474;10;2023-02-05;2023-02-02;673.52;673.52;PAGO
206145;9474;11;2023-03-07;2023-03-04;673.52;673.52;PAGO
206146;9474;12;2023-04-06;2023-04-03;673.52;673.52;PAGO
206147;9475;1;2022-09-11;2022-09-09;553.64;553.64;PAGO
206148;9475;2;2022-10-11;2022-10-08;553.64;553.64;PAGO
206149;9475;3;2022-11-10;2022-11-10;553.64;553.64;PAGO
206150;9475;4;2022-12-10;2022-12-07;553.64;553.64;PAGO
206151;9475;5;2023-01-09;2023-01-08;553.64;553.64;PAGO
206152;9475;6;2023-02-08;2023-02-06;553.64;553.64;PAGO
206153;9475;7;2023-03-10;2023-03-07;553.64;553.64;PAGO
206154;9475;8;2023-04-09;2023-04-08;553.64;553.64;PAGO
206155;9475;9;2023-05-09;2023-05-08;553.64;553.64;PAGO
206156;9475;10;2023-06-08;2023-06-07;553.64;553.64;PAGO
206157;9475;11;2023-07-08;2023-07-08;553.64;553.64;PAGO
206158;9475;12;2023-08-07;2023-08-07;553.64;553.64;PAGO
206159;9475;13;2023-09-06;2023-09-04;553.64;553.64;PAGO
206160;9475;14;2023-10-06;2023-10-03;553.64;553.64;PAGO
206161;9475;15;2023-11-05;2023-11-04;553.64;553.64;PAGO
206162;9475;16;2023-12-05;2023-12-04;553.64;553.64;PAGO
206163;9475;17;2024-01-04;2024-01-01;553.64;553.64;PAGO
206164;9475;18;2024-02-03;2024-02-03;553.64;553.64;PAGO
206165;9476;1;2024-12-06;2025-02-05;1786.58;1822.31;ATRASADO
206166;9476;2;2025-01-05;2025-01-05;1786.58;1786.58;PAGO
206167;9476;3;2025-02-04;2025-02-01;1786.58;1786.58;PAGO
206168;9476;4;2025-03-06;2025-03-05;1786.58;1786.58;PAGO
206169;9476;5;2025-04-05;2025-04-03;1786.58;1786.58;PAGO
206170;9476;6;2025-05-05;2025-05-02;1786.58;1786.58;PAGO
206171;9477;1;2021-03-06;2021-05-25;148.47;151.44;ATRASADO
206172;9477;2;2021-04-05;2021-04-05;148.47;148.47;PAGO
206173;9477;3;2021-05-05;2021-05-02;148.47;148.47;PAGO
206174;9477;4;2021-06-04;2021-06-21;148.47;151.44;ATRASADO
206175;9477;5;2021-07-04;2021-07-04;148.47;148.47;PAGO
206176;9477;6;2021-08-03;2021-10-03;148.47;151.44;ATRASADO
206177;9477;7;2021-09-02;2021-09-01;148.47;148.47;PAGO
206178;9477;8;2021-10-02;2021-09-29;148.47;148.47;PAGO
206179;9477;9;2021-11-01;2021-12-23;148.47;151.44;ATRASADO
206180;9477;10;2021-12-01;2021-12-08;148.47;151.44;ATRASADO
206181;9477;11;2021-12-31;2021-12-30;148.47;148.47;PAGO
206182;9477;12;2022-01-30;2022-01-30;148.47;148.47;PAGO
206183;9478;1;2024-08-28;2024-08-27;1012.46;1012.46;PAGO
206184;9478;2;2024-09-27;2024-09-24;1012.46;1012.46;PAGO
206185;9478;3;2024-10-27;2024-10-25;1012.46;1012.46;PAGO
206186;9478;4;2024-11-26;2024-11-23;1012.46;1012.46;PAGO
206187;9478;5;2024-12-26;2024-12-25;1012.46;1012.46;PAGO
206188;9478;6;2025-01-25;2025-01-23;1012.46;1012.46;PAGO
206189;9478;7;2025-02-24;2025-02-22;1012.46;1012.46;PAGO
206190;9478;8;2025-03-26;2025-03-24;1012.46;1012.46;PAGO
206191;9478;9;2025-04-25;2025-04-25;1012.46;1012.46;PAGO
206192;9478;10;2025-05-25;2025-05-24;1012.46;1012.46;PAGO
206193;9478;11;2025-06-24;2025-06-23;1012.46;1012.46;PAGO
206194;9478;12;2025-07-24;2025-07-21;1012.46;1012.46;PAGO
206195;9478;13;2025-08-23;2025-08-22;1012.46;1012.46;PAGO
206196;9478;14;2025-09-22;2025-09-22;1012.46;1012.46;PAGO
206197;9478;15;2025-10-22;2025-10-21;1012.46;1012.46;PAGO
206198;9478;16;2025-11-21;2025-11-21;1012.46;1012.46;PAGO
206199;9478;17;2025-12-21;2025-12-19;1012.46;1012.46;PAGO
206200;9478;18;2026-01-20;2026-01-17;1012.46;1012.46;PAGO
206201;9478;19;2026-02-19;2026-02-17;1012.46;1012.46;PAGO
206202;9478;20;2026-03-21;2026-03-21;1012.46;1012.46;PAGO
206203;9478;21;2026-04-20;2026-06-23;1012.46;1032.71;ATRASADO
206204;9478;22;2026-05-20;2026-05-17;1012.46;1012.46;PAGO
206205;9478;23;2026-06-19;2026-06-19;1012.46;1012.46;PAGO
206206;9479;1;2023-05-31;2023-05-31;154.53;154.53;PAGO
206207;9479;2;2023-06-30;2023-06-27;154.53;154.53;PAGO
206208;9479;3;2023-07-30;2023-07-27;154.53;154.53;PAGO
206209;9479;4;2023-08-29;2023-08-28;154.53;154.53;PAGO
206210;9479;5;2023-09-28;2023-09-28;154.53;154.53;PAGO
206211;9479;6;2023-10-28;2023-10-28;154.53;154.53;PAGO
206212;9479;7;2023-11-27;2023-11-26;154.53;154.53;PAGO
206213;9479;8;2023-12-27;2023-12-27;154.53;154.53;PAGO
206214;9479;9;2024-01-26;2024-01-23;154.53;154.53;PAGO
206215;9479;10;2024-02-25;2024-02-22;154.53;154.53;PAGO
206216;9479;11;2024-03-26;2024-03-26;154.53;154.53;PAGO
206217;9479;12;2024-04-25;2024-04-22;154.53;154.53;PAGO
206218;9479;13;2024-05-25;2024-05-22;154.53;154.53;PAGO
206219;9479;14;2024-06-24;2024-06-22;154.53;154.53;PAGO
206220;9479;15;2024-07-24;2024-07-22;154.53;154.53;PAGO
206221;9479;16;2024-08-23;2024-08-23;154.53;154.53;PAGO
206222;9479;17;2024-09-22;2024-09-22;154.53;154.53;PAGO
206223;9479;18;2024-10-22;2024-10-22;154.53;154.53;PAGO
206224;9479;19;2024-11-21;2024-11-18;154.53;154.53;PAGO
206225;9479;20;2024-12-21;2024-12-19;154.53;154.53;PAGO
206226;9479;21;2025-01-20;2025-01-20;154.53;154.53;PAGO
206227;9479;22;2025-02-19;2025-05-10;154.53;157.62;ATRASADO
206228;9479;23;2025-03-21;2025-03-18;154.53;154.53;PAGO
206229;9479;24;2025-04-20;2025-04-17;154.53;154.53;PAGO
206230;9479;25;2025-05-20;2025-05-18;154.53;154.53;PAGO
206231;9479;26;2025-06-19;2025-06-18;154.53;154.53;PAGO
206232;9479;27;2025-07-19;2025-07-18;154.53;154.53;PAGO
206233;9479;28;2025-08-18;2025-08-18;154.53;154.53;PAGO
206234;9479;29;2025-09-17;2025-09-17;154.53;154.53;PAGO
206235;9479;30;2025-10-17;2025-10-17;154.53;154.53;PAGO
206236;9479;31;2025-11-16;2025-11-13;154.53;154.53;PAGO
206237;9479;32;2025-12-16;2025-12-16;154.53;154.53;PAGO
206238;9479;33;2026-01-15;2026-02-26;154.53;157.62;ATRASADO
206239;9479;34;2026-02-14;2026-02-14;154.53;154.53;PAGO
206240;9479;35;2026-03-16;2026-03-13;154.53;154.53;PAGO
206241;9479;36;2026-04-15;2026-04-13;154.53;154.53;PAGO
206242;9480;1;2022-08-27;2022-08-27;716.9;716.9;PAGO
206243;9480;2;2022-09-26;2022-09-24;716.9;716.9;PAGO
206244;9480;3;2022-10-26;2022-10-24;716.9;716.9;PAGO
206245;9480;4;2022-11-25;2022-11-23;716.9;716.9;PAGO
206246;9480;5;2022-12-25;2022-12-24;716.9;716.9;PAGO
206247;9480;6;2023-01-24;2023-01-22;716.9;716.9;PAGO
206248;9480;7;2023-02-23;2023-02-21;716.9;716.9;PAGO
206249;9480;8;2023-03-25;2023-03-22;716.9;716.9;PAGO
206250;9480;9;2023-04-24;2023-04-23;716.9;716.9;PAGO
206251;9480;10;2023-05-24;2023-05-23;716.9;716.9;PAGO
206252;9480;11;2023-06-23;2023-06-22;716.9;716.9;PAGO
206253;9480;12;2023-07-23;2023-07-22;716.9;716.9;PAGO
206254;9480;13;2023-08-22;2023-10-15;716.9;731.24;ATRASADO
206255;9480;14;2023-09-21;2023-09-21;716.9;716.9;PAGO
206256;9480;15;2023-10-21;2023-10-21;716.9;716.9;PAGO
206257;9480;16;2023-11-20;2023-11-17;716.9;716.9;PAGO
206258;9480;17;2023-12-20;2023-12-17;716.9;716.9;PAGO
206259;9480;18;2024-01-19;2024-01-17;716.9;716.9;PAGO
206260;9480;19;2024-02-18;2024-02-17;716.9;716.9;PAGO
206261;9480;20;2024-03-19;2024-03-18;716.9;716.9;PAGO
206262;9480;21;2024-04-18;2024-04-17;716.9;716.9;PAGO
206263;9480;22;2024-05-18;2024-05-15;716.9;716.9;PAGO
206264;9480;23;2024-06-17;2024-06-16;716.9;716.9;PAGO
206265;9480;24;2024-07-17;2024-07-14;716.9;716.9;PAGO
206266;9481;1;2023-12-12;2023-12-10;623.43;623.43;PAGO
206267;9481;2;2024-01-11;2024-01-11;623.43;623.43;PAGO
206268;9481;3;2024-02-10;2024-02-10;623.43;623.43;PAGO
206269;9481;4;2024-03-11;2024-03-10;623.43;623.43;PAGO
206270;9481;5;2024-04-10;2024-04-07;623.43;623.43;PAGO
206271;9481;6;2024-05-10;2024-05-10;623.43;623.43;PAGO
206272;9481;7;2024-06-09;2024-06-09;623.43;623.43;PAGO
206273;9481;8;2024-07-09;2024-07-07;623.43;623.43;PAGO
206274;9481;9;2024-08-08;2024-08-08;623.43;623.43;PAGO
206275;9481;10;2024-09-07;2024-09-04;623.43;623.43;PAGO
206276;9481;11;2024-10-07;2024-10-04;623.43;623.43;PAGO
206277;9481;12;2024-11-06;2024-11-03;623.43;623.43;PAGO
206278;9482;1;2022-03-06;2022-03-03;495.13;495.13;PAGO
206279;9482;2;2022-04-05;2022-04-05;495.13;495.13;PAGO
206280;9482;3;2022-05-05;2022-05-03;495.13;495.13;PAGO
206281;9482;4;2022-06-04;2022-06-03;495.13;495.13;PAGO
206282;9482;5;2022-07-04;2022-07-03;495.13;495.13;PAGO
206283;9482;6;2022-08-03;2022-08-04;495.13;505.03;ATRASADO
206284;9482;7;2022-09-02;2022-09-02;495.13;495.13;PAGO
206285;9482;8;2022-10-02;2022-10-02;495.13;495.13;PAGO
206286;9482;9;2022-11-01;2022-10-29;495.13;495.13;PAGO
206287;9482;10;2022-12-01;2022-12-01;495.13;495.13;PAGO
206288;9482;11;2022-12-31;2022-12-30;495.13;495.13;PAGO
206289;9482;12;2023-01-30;2023-01-30;495.13;495.13;PAGO
206290;9482;13;2023-03-01;2023-02-27;495.13;495.13;PAGO
206291;9482;14;2023-03-31;2023-03-29;495.13;495.13;PAGO
206292;9482;15;2023-04-30;2023-04-30;495.13;495.13;PAGO
206293;9482;16;2023-05-30;2023-05-30;495.13;495.13;PAGO
206294;9482;17;2023-06-29;2023-06-28;495.13;495.13;PAGO
206295;9482;18;2023-07-29;2023-07-26;495.13;495.13;PAGO
206296;9482;19;2023-08-28;2023-08-25;495.13;495.13;PAGO
206297;9482;20;2023-09-27;2023-09-24;495.13;495.13;PAGO
206298;9482;21;2023-10-27;2023-10-26;495.13;495.13;PAGO
206299;9482;22;2023-11-26;2023-11-25;495.13;495.13;PAGO
206300;9482;23;2023-12-26;2023-12-24;495.13;495.13;PAGO
206301;9482;24;2024-01-25;2024-01-24;495.13;495.13;PAGO
206302;9483;1;2024-07-07;2024-07-04;48.96;48.96;PAGO
